# Dynamical information [code units]
#1:t #2:Dt #3:tcount #4:N #5:M #6:VR #7:N_c #8:r_c #9:r_max #10:Etot #11:KE #12:PE #13:Etot_int #14:Etot_bin #15:E_cenma #16:Eesc #17:Ebesc #18:Eintesc #19:Eoops #20:Etot+Eoops #21:r_h #22:rho_0 #23:rc_spitzer #24:v0_rms #25:rc_nb #26.DMse(MSUN) #27.DMrejuv(MSUN) #28.N_c_nb
0.0035960836 1.0625215e-06 1687 99606 0.9941138 1.0016898 8020.7202 0.25163689 604.9838 -0.64841506 0.24848769 -0.49613701 0 -0.40323 0 0.0029839836 -0.00051972191 0 0 -0.64841506 0.83663792 25.233707 0.093282386 0.95903505 0.13701471 0 0 1294.7683
0.0035972479 1.1643118e-06 1688 99606 0.99411343 1.0042026 8477.982 0.24960375 1047.161 -0.64841922 0.24974428 -0.49739818 0 -0.40322958 0 0.0029839836 -0.00051972191 0 0 -0.64841922 0.83205877 26.436174 0.091529119 0.96316986 0.13090179 0 0 1222.8577
0.0035987347 1.4867718e-06 1689 99606 0.99411297 0.99727549 11367.056 0.24828467 2179.3989 -0.6483955 0.24627588 -0.49389738 0 -0.40323826 0 0.0029839836 -0.00051972191 0 0 -0.6483955 0.83819742 33.801778 0.082740411 0.98453634 0.1182289 0 0 1227.3522
0.0035991288 3.9410572e-07 1690 99606 0.99411284 0.99931091 9537.3887 0.24013414 2672.6948 -0.6484519 0.24733694 -0.49501498 0 -0.40323812 0 0.0029839836 -0.00051972191 0 0 -0.6484519 0.83209984 35.441326 0.080877909 0.98543775 0.12351172 0 0 1297.7537
0.0036003542 1.2253729e-06 1691 99605 0.99410941 0.99458872 9204.8206 0.23706417 2719.317 -0.64916763 0.24572047 -0.49411473 0 -0.40323768 0 0.0029840328 -0.00051972191 0 0 -0.64916763 0.82714854 41.388053 0.074966755 0.98707582 0.10766855 0 0 862.35122
0.0036013421 9.8792156e-07 1692 99604 0.99410651 1.0027524 15787.356 0.22846068 2704.2994 -0.64890096 0.24949283 -0.49761602 0 -0.40323871 0 0.0029865986 -0.00052565537 0 0 -0.64890096 0.83995079 75.167754 0.055482217 0.98449587 0.084839566 0 0 808.48188
0.0036031981 1.8559663e-06 1693 99604 0.99410592 0.99908021 18021.619 0.20578883 2084.1781 -0.64847152 0.24723885 -0.49493294 0 -0.40323838 0 0.0029865986 -0.00052565537 0 0 -0.64847152 0.83817469 186.7765 0.038120701 1.0662678 0.044441412 0 0 181.5064
0.0036046127 1.4145787e-06 1694 99604 0.99410548 0.99603983 12099.275 0.21850387 2679.9725 -0.64835199 0.24562192 -0.49319697 0 -0.40323787 0 0.0029865986 -0.00052565537 0 0 -0.64835199 0.83461157 72.110736 0.05726192 0.99519956 0.07911216 0 0 574.2641
0.0036049199 3.0724459e-07 1695 99604 0.99410538 0.99669877 11354.956 0.22686458 1863.8515 -0.64841447 0.24600801 -0.49364566 0 -0.40323776 0 0.0029865986 -0.00052565537 0 0 -0.64841447 0.83101298 61.798396 0.060532228 0.97391166 0.090249417 0 0 714.85598
0.0036059475 1.0276012e-06 1696 99603 0.99409126 0.99667503 9088.5654 0.24940435 2558.8212 -0.64853801 0.24612179 -0.49388573 0 -0.40323739 0 0.0029889812 -0.00052565537 0 0 -0.64853801 0.82822841 31.155885 0.085438044 0.97603558 0.1222156 0 0 1069.4567
0.0036074099 1.4624205e-06 1697 99602 0.99408708 0.99582298 10812.592 0.25238804 2668.3341 -0.64859858 0.24576312 -0.49358796 0 -0.40323707 0 0.0029889892 -0.00052565537 0 0 -0.64859858 0.83341067 33.989771 0.080218257 0.95717567 0.12337645 0 0 1263.0493
0.0036086591 1.249207e-06 1698 99602 0.99408668 0.994445 13000.288 0.23830776 1882.5171 -0.64833405 0.24482783 -0.49239088 0 -0.40323433 0 0.0029889892 -0.00052565537 0 0 -0.64833405 0.84006643 53.513909 0.06532822 0.97808921 0.091864529 0 0 744.70107
0.0036090048 3.4570248e-07 1699 99602 0.99408657 0.99676377 9057.638 0.24886639 1549.6352 -0.64836637 0.24599812 -0.49359363 0 -0.4032342 0 0.0029889892 -0.00052565537 0 0 -0.64836637 0.83909285 28.737657 0.088319103 0.96900192 0.12492884 0 0 1145.7883
0.0036097569 7.5204577e-07 1700 99601 0.99407197 0.99679061 15037.038 0.24220491 1371.8543 -0.64863115 0.24629126 -0.4941685 0 -0.40321754 0 0.0030053605 -0.00054172909 0 0 -0.64863115 0.83466372 51.465621 0.069076764 1.0142264 0.096144802 0 0 940.56953
0.0036104855 7.2866286e-07 1701 99600 0.99406689 0.99630377 12053.146 0.23684635 2000.4837 -0.64824756 0.24567161 -0.49316608 0 -0.40321728 0 0.0030059104 -0.00054172909 0 0 -0.64824756 0.83603223 52.611396 0.065016158 0.96517379 0.094754048 0 0 771.78018
0.0036111956 7.1004929e-07 1702 99600 0.99406667 1.0086082 8680.0669 0.25085942 2191.8713 -0.6485043 0.25205386 -0.49980532 0 -0.40321702 0 0.0030059104 -0.00054172909 0 0 -0.6485043 0.82564545 26.32876 0.090844009 0.95401631 0.14126298 0 0 1549.9473
0.0036127958 1.6002465e-06 1703 99599 0.99406353 1.0046358 11545.233 0.22989008 1881.1647 -0.64864915 0.25020613 -0.49810317 0 -0.40321636 0 0.0030059862 -0.00054172909 0 0 -0.64864915 0.8302304 63.134567 0.060952795 0.99122338 0.091842662 0 0 736.16536
0.0036137469 9.5107849e-07 1704 99599 0.99406323 1.0044822 17353.492 0.22127166 2699.0938 -0.6483334 0.24981103 -0.49739267 0 -0.40321602 0 0.0030059862 -0.00054172909 0 0 -0.6483334 0.83326824 99.61324 0.050589581 1.0333892 0.066246171 0 0 465.68453
0.0036144711 7.242191e-07 1705 99599 0.994063 0.99423615 8870.7477 0.23772805 2075.9136 -0.64827683 0.24468828 -0.49221361 0 -0.40321576 0 0.0030059862 -0.00054172909 0 0 -0.64827683 0.84205851 34.752634 0.081143838 0.97902485 0.11206518 0 0 929.24668
0.0036152182 7.4709234e-07 1706 99598 0.99406088 0.99220415 8783.7194 0.24168019 2739.8539 -0.64824582 0.2436656 -0.49116021 0 -0.40321549 0 0.0030060019 -0.00054172909 0 0 -0.64824582 0.835483 31.004237 0.086123484 0.98146863 0.12789134 0 0 1301.6034
0.0036157583 5.401035e-07 1707 99598 0.9940607 0.99898097 11418.421 0.25715554 2664.718 -0.64824921 0.24699428 -0.49449247 0 -0.40321529 0 0.0030060019 -0.00054172909 0 0 -0.64824921 0.83838913 30.725297 0.084622122 0.96001112 0.13357863 0 0 1600.4029
0.0036168277 1.0693299e-06 1708 99598 0.99406036 0.99329347 8997.6998 0.25679147 2103.4902 -0.64828673 0.244238 -0.49177409 0 -0.40321491 0 0.0030060019 -0.00054172909 0 0 -0.64828673 0.83582983 22.775888 0.097116185 0.94857915 0.14410582 0 0 1590.1362
0.0036175851 7.574395e-07 1709 99598 0.99406012 0.99008241 10028.533 0.26119408 1266.1749 -0.6484912 0.24287511 -0.49061595 0 -0.40321463 0 0.0030060019 -0.00054172909 0 0 -0.6484912 0.8373869 31.233517 0.083722933 0.95763319 0.1361294 0 0 1419.7216
0.0036183555 7.7043074e-07 1710 99598 0.99405988 0.99671144 22444.729 0.24637254 1222.6231 -0.64832612 0.24595304 -0.49352908 0 -0.40321435 0 0.0030060019 -0.00054172909 0 0 -0.64832612 0.8278362 107.4808 0.045800936 0.97181611 0.06285177 0 0 372.64043
0.0036199809 1.6253539e-06 1711 99598 0.99405936 0.99794575 12506.145 0.24440839 1816.1706 -0.6484395 0.24667446 -0.49436447 0 -0.40321377 0 0.0030060019 -0.00054172909 0 0 -0.6484395 0.82931171 44.926623 0.071767773 0.98452254 0.10634775 0 0 1030.2913
0.0036207475 7.6664673e-07 1712 99597 0.99405774 0.99913185 12116.653 0.24894035 2417.1954 -0.64839475 0.24721632 -0.49486226 0 -0.40321349 0 0.0030064073 -0.00054172909 0 0 -0.64839475 0.82056456 42.701999 0.072441461 0.96884791 0.10154999 0 0 822.50099
0.0036210525 3.0497227e-07 1713 99597 0.99405765 0.99880146 10071.453 0.24912409 2013.1773 -0.64827648 0.24693514 -0.49446292 0 -0.40321338 0 0.0030064073 -0.00054172909 0 0 -0.64827648 0.8249407 31.102262 0.086313501 0.98518781 0.11510501 0 0 993.40787
0.0036213022 2.4969049e-07 1714 99597 0.99405757 0.99733723 9489.5927 0.25532709 802.67082 -0.64830896 0.24624546 -0.49380581 0 -0.40321329 0 0.0030064073 -0.00054172909 0 0 -0.64830896 0.82978563 26.77191 0.089440114 0.94714469 0.13894475 0 0 1529.267
0.0036230673 1.7651039e-06 1715 99597 0.994057 0.99707554 10038.298 0.25701362 1791.8996 -0.64830273 0.24611106 -0.49366583 0 -0.40321265 0 0.0030064073 -0.00054172909 0 0 -0.64830273 0.83191138 26.460922 0.090506196 0.95285124 0.14017461 0 0 1628.5447
0.0036242092 1.1419446e-06 1716 99597 0.99405664 1.0035744 11012.886 0.24992226 489.42397 -0.64827373 0.24930018 -0.49682453 0 -0.40321406 0 0.0030064073 -0.00054172909 0 0 -0.64827373 0.81783392 36.871897 0.078117303 0.97082128 0.12208595 0 0 1283.7587
0.0036247086 4.993688e-07 1717 99597 0.99405648 1.0020498 9093.0453 0.25384527 2204.328 -0.6482747 0.24854233 -0.49606783 0 -0.40321388 0 0.0030064073 -0.00054172909 0 0 -0.6482747 0.81835917 28.958069 0.086546623 0.95318946 0.13331093 0 0 1317.0414
0.0036247876 7.8948516e-08 1718 99597 0.99405645 0.99891879 9231.0113 0.25386903 2525.0341 -0.64828062 0.24699676 -0.49452821 0 -0.40321385 0 0.0030064073 -0.00054172909 0 0 -0.64828062 0.82788343 26.044395 0.091536226 0.95608047 0.13708106 0 0 1453.2907
0.0036259702 1.1826611e-06 1719 99597 0.99405607 0.99509446 8914.2167 0.2552263 2401.9458 -0.64835089 0.24518477 -0.49278692 0 -0.40321342 0 0.0030064073 -0.00054172909 0 0 -0.64835089 0.83427686 25.651418 0.092351582 0.9572918 0.13918248 0 0 1445.6414
0.0036269893 1.019033e-06 1720 99597 0.99405575 0.98737625 11343.278 0.2461037 2550.9016 -0.64825755 0.2413381 -0.48884728 0 -0.40321305 0 0.0030064073 -0.00054172909 0 0 -0.64825755 0.84205505 36.828721 0.078553465 0.97567004 0.11846755 0 0 1265.2676
0.003627493 5.0372428e-07 1721 99596 0.99405269 0.99622004 8336.032 0.2655163 2652.3467 -0.64836041 0.24574736 -0.4933596 0 -0.40321286 0 0.0030064207 -0.00054172909 0 0 -0.64836041 0.84003001 18.834575 0.10688995 0.94942154 0.15214056 0 0 1568.2699
0.0036283316 8.3861284e-07 1722 99596 0.99405242 0.99354486 10889.166 0.24193114 337.8695 -0.64824316 0.24432056 -0.49181586 0 -0.40321256 0 0.0030064207 -0.00054172909 0 0 -0.64824316 0.83436793 41.227058 0.074390689 0.97758394 0.1085271 0 0 982.95563
0.0036288925 5.6086714e-07 1723 99596 0.99405224 0.99749339 9134.7163 0.25340573 2166.224 -0.64834427 0.24635811 -0.49395436 0 -0.4032127 0 0.0030064207 -0.00054172909 0 0 -0.64834427 0.82614665 26.195989 0.090524037 0.94825604 0.13365816 0 0 1340.3932
0.0036305632 1.6707924e-06 1724 99596 0.9940517 0.99531201 9410.4423 0.25368981 1711.2978 -0.64827567 0.24521855 -0.49274709 0 -0.40321182 0 0.0030064207 -0.00054172909 0 0 -0.64827567 0.82997269 25.747783 0.094673307 0.98319977 0.13792983 0 0 1512.4311
0.0036310436 4.8032502e-07 1725 99596 0.99405155 1.0025621 8590.2986 0.2557402 1843.8669 -0.64829953 0.24882217 -0.49637256 0 -0.40321383 0 0.0030064207 -0.00054172909 0 0 -0.64829953 0.82609151 23.855612 0.095278577 0.95243391 0.1443392 0 0 1544.4154
0.0036328199 1.7763178e-06 1726 99596 0.99405098 0.99471035 8814.3805 0.25182413 2106.6073 -0.64828261 0.24492916 -0.49246328 0 -0.40321318 0 0.0030064207 -0.00054172909 0 0 -0.64828261 0.82538838 24.761312 0.094490741 0.96232195 0.1331249 0 0 1302.1999
0.0036336929 8.7296802e-07 1727 99595 0.99404525 0.99778952 8841.8883 0.25352942 2320.0623 -0.64829731 0.24645743 -0.49400685 0 -0.40321286 0 0.0030067049 -0.00054172909 0 0 -0.64829731 0.82828867 26.494627 0.091268884 0.9614926 0.13354652 0 0 1292.2832
0.0036354703 1.777404e-06 1728 99595 0.99404468 0.99467407 10397.551 0.25096576 2682.662 -0.64820975 0.24484054 -0.49230305 0 -0.40321221 0 0.0030067049 -0.00054172909 0 0 -0.64820975 0.82633048 35.152114 0.079575091 0.96559981 0.12420903 0 0 1260.5124
0.0036362668 7.9657662e-07 1729 99595 0.99404443 0.99678801 12872.427 0.25405678 1446.4697 -0.64830721 0.24597503 -0.49353529 0 -0.40321192 0 0.0030067049 -0.00054172909 0 0 -0.64830721 0.82239804 37.144932 0.076273953 0.95141577 0.12240032 0 0 1439.5132
0.003636861 5.9416935e-07 1730 99595 0.99404423 0.99320805 8157.8636 0.26030004 1817.983 -0.64824411 0.24415808 -0.49165547 0 -0.40321171 0 0.0030067049 -0.00054172909 0 0 -0.64824411 0.83520396 21.177501 0.10161555 0.95706587 0.14449653 0 0 1395.4875
0.0036375317 6.7068942e-07 1731 99595 0.99404402 0.99486593 8679.9963 0.26333006 2249.7395 -0.64826771 0.24499263 -0.49251386 0 -0.40321146 0 0.0030067049 -0.00054172909 0 0 -0.64826771 0.82906255 21.190675 0.10120883 0.95353162 0.15938424 0 0 1924.6614
0.003638885 1.3533053e-06 1732 99594 0.99404048 0.9903673 10301.559 0.26029087 1649.4553 -0.64829292 0.24282557 -0.49037477 0 -0.40321094 0 0.0030092465 -0.00054202333 0 0 -0.64829292 0.83917627 28.722951 0.086914494 0.95334707 0.13292031 0 0 1371.8297
0.003640977 2.0920308e-06 1733 99593 0.99403813 0.9955831 8952.933 0.26327131 2738.4252 -0.64823535 0.2453159 -0.49280849 0 -0.40321018 0 0.0030094428 -0.00054202333 0 0 -0.64823535 0.82380504 22.929332 0.09640441 0.94479352 0.14732112 0 0 1568.7357
0.0036423054 1.328398e-06 1734 99593 0.9940377 1.0009388 8338.4395 0.26869648 2497.4711 -0.64833053 0.24805357 -0.49564184 0 -0.40320969 0 0.0030094428 -0.00054202333 0 0 -0.64833053 0.83291886 18.697604 0.10680352 0.94519811 0.15488861 0 0 1597.1925
0.0036431735 8.6811132e-07 1735 99593 0.99403742 1.0025669 11180.621 0.24887773 1630.0224 -0.64826725 0.24879933 -0.49632464 0 -0.40320937 0 0.0030094428 -0.00054202333 0 0 -0.64826725 0.82196597 35.538983 0.078623753 0.95929145 0.11188109 0 0 1015.7292
0.0036435117 3.381636e-07 1736 99593 0.99403731 1.0063326 9243.1246 0.25189619 2739.3446 -0.64837807 0.25079258 -0.49842882 0 -0.40320925 0 0.0030094428 -0.00054202333 0 0 -0.64837807 0.82375977 28.797999 0.088253017 0.96929287 0.16268902 0 0 2490.1685
0.0036446328 1.1210481e-06 1737 99593 0.99403694 0.9991064 24768.757 0.22580428 2532.404 -0.64831674 0.24713399 -0.49471006 0 -0.40320809 0 0.0030094428 -0.00054202333 0 0 -0.64831674 0.84079852 119.56308 0.046369594 1.0377104 0.070868773 0 0 765.7243
0.0036459065 1.2737732e-06 1738 99593 0.99403653 1.0053613 9632.671 0.23736712 450.55472 -0.64836245 0.2502917 -0.49791394 0 -0.40320762 0 0.0030094428 -0.00054202333 0 0 -0.64836245 0.82525515 39.34742 0.076556337 0.98284171 0.11310593 0 0 1042.1761
0.003647117 1.2104744e-06 1739 99593 0.99403614 1.0029975 8782.3147 0.24141267 2079.8612 -0.6483619 0.2491111 -0.49673324 0 -0.40320718 0 0.0030094428 -0.00054202333 0 0 -0.6483619 0.83190589 30.624067 0.087563064 0.99173738 0.11427028 0 0 931.3837
0.0036487028 1.5858061e-06 1740 99593 0.99403563 1.000635 11661.437 0.23120266 2433.0085 -0.64822873 0.24780404 -0.4952936 0 -0.4032066 0 0.0030094428 -0.00054202333 0 0 -0.64822873 0.82958568 50.255336 0.067671505 0.98184116 0.096697604 0 0 853.1408
0.0036493873 6.8453073e-07 1741 99592 0.99400885 0.99757194 7935.7048 0.24707542 1150.2917 -0.6482271 0.24630658 -0.49381217 0 -0.4031747 0 0.0030254373 -0.00057225272 0 0 -0.6482271 0.83861988 23.796114 0.098228084 0.98069283 0.14128296 0 0 1483.769
0.0036504186 1.0312359e-06 1742 99592 0.99400852 0.99871167 8217.993 0.2487943 2646.0032 -0.64825103 0.24689292 -0.49442282 0 -0.40317432 0 0.0030254373 -0.00057225272 0 0 -0.64825103 0.83730041 24.501461 0.0950188 0.96260884 0.1391783 0 0 1438.6632
0.0036511609 7.4235138e-07 1743 99591 0.99400246 1.0034283 10584.322 0.24330471 1790.5805 -0.6483126 0.24930139 -0.49689927 0 -0.40317475 0 0.0030322833 -0.00057225272 0 0 -0.6483126 0.82309539 36.363589 0.079852845 0.98552596 0.11921582 0 0 1245.1257
0.0036518263 6.6536057e-07 1744 99591 0.99400224 0.99715441 10693.053 0.24462313 469.9583 -0.64826335 0.24614404 -0.49369292 0 -0.4031745 0 0.0030322833 -0.00057225272 0 0 -0.64826335 0.82859553 33.933917 0.084159611 1.003379 0.11738883 0 0 1181.6515
0.0036533277 1.5013682e-06 1745 99591 0.99400175 0.99998462 9990.1932 0.24959491 1434.8731 -0.64833615 0.24761462 -0.49523686 0 -0.40317394 0 0.0030322833 -0.00057225272 0 0 -0.64833615 0.83877656 28.228108 0.088835614 0.96598926 0.12808559 0 0 1350.105
0.0036542157 8.8800685e-07 1746 99590 0.99399706 1.0005114 10668.098 0.23631282 1771.1097 -0.64819964 0.24774069 -0.49522812 0 -0.4031736 0 0.0030336417 -0.00057225272 0 0 -0.64819964 0.82527156 38.247716 0.07834454 0.99164401 0.11242238 0 0 1148.6389
0.0036547658 5.5011155e-07 1747 99590 0.99399688 1.0025493 8582.8756 0.24906937 2111.8832 -0.64819414 0.24874717 -0.49622931 0 -0.4031734 0 0.0030336417 -0.00057225272 0 0 -0.64819414 0.83112463 28.824059 0.089202918 0.98016893 0.14925065 0 0 1846.803
0.0036552634 4.9766779e-07 1748 99590 0.99399672 0.99928448 8354.3395 0.2589745 1022.227 -0.64823544 0.24716965 -0.49469326 0 -0.40317321 0 0.0030336417 -0.00057225272 0 0 -0.64823544 0.83418008 21.979785 0.099806935 0.95767191 0.16247873 0 0 2063.1494
0.0036561342 8.707168e-07 1749 99590 0.99399643 0.99188468 11201.26 0.24984366 2354.2272 -0.64815861 0.24346321 -0.49091033 0 -0.40317289 0 0.0030336417 -0.00057225272 0 0 -0.64815861 0.83515221 44.124557 0.069270794 0.94174787 0.11778381 0 0 1173.5961
0.0036569309 7.9677726e-07 1750 99590 0.99399617 0.99815042 8881.2635 0.26629499 2691.5366 -0.64831215 0.24668672 -0.49428766 0 -0.4031726 0 0.0030336417 -0.00057225272 0 0 -0.64831215 0.831982 20.734626 0.10164191 0.94725134 0.1546697 0 0 1740.2092
0.0036579649 1.0339382e-06 1751 99590 0.99399584 0.99819579 11320.597 0.2539614 2589.5516 -0.64827341 0.24667088 -0.49423347 0 -0.40317221 0 0.0030336417 -0.00057225272 0 0 -0.64827341 0.83138551 38.843151 0.074368505 0.9486163 0.11723344 0 0 1113.5782
0.0036586093 6.4438691e-07 1752 99589 0.99398475 0.99682776 11553.426 0.2415314 1295.6141 -0.6483023 0.2460282 -0.49362229 0 -0.40317197 0 0.0030360216 -0.00057225272 0 0 -0.6483023 0.83062347 46.795271 0.069269509 0.96981165 0.12535967 0 0 1615.3385
0.0036601792 1.5699472e-06 1753 99589 0.99398424 1.0050705 18271.738 0.24125203 2154.4334 -0.6483182 0.25013441 -0.49774499 0 -0.40317139 0 0.0030360216 -0.00057225272 0 0 -0.6483182 0.82976033 80.591995 0.052379942 0.96239924 0.094640947 0 0 1103.0728
0.0036612287 1.0494685e-06 1754 99589 0.9939839 1.0035487 12412.054 0.238227 1321.6337 -0.64820866 0.24926433 -0.49676576 0 -0.403171 0 0.0030360216 -0.00057225272 0 0 -0.64820866 0.82760409 53.35736 0.065673876 0.98182507 0.092412657 0 0 724.54452
0.0036629763 1.7476319e-06 1755 99589 0.99398333 0.99815266 9735.1006 0.25316383 454.34214 -0.64823066 0.2466119 -0.49413665 0 -0.40316968 0 0.0030360216 -0.00057225272 0 0 -0.64823066 0.82904251 30.361965 0.086184523 0.97193792 0.12950744 0 0 1303.2256
0.0036647589 1.7826032e-06 1756 99589 0.99398274 0.99841771 9768.1349 0.25505572 2167.7433 -0.64818969 0.24670249 -0.49418693 0 -0.40316902 0 0.0030360216 -0.00057225272 0 0 -0.64818969 0.83102241 28.623595 0.087759289 0.96094711 0.14293472 0 0 1719.1735
0.0036652965 5.3761402e-07 1757 99589 0.99398257 0.9983062 8944.7177 0.2582023 2598.4751 -0.6482286 0.24668582 -0.49420873 0 -0.40316945 0 0.0030360216 -0.00057225272 0 0 -0.6482286 0.83266592 27.594837 0.088028603 0.94641591 0.14087953 0 0 1452.8808
0.0036657176 4.2107619e-07 1758 99590 0.99398243 1.0055426 8863.0136 0.25792318 2591.7911 -0.64826708 0.25044115 -0.49812143 0 -0.40305057 0 0.0030360216 -0.00057225272 0 0 -0.64826708 0.81816638 22.920044 0.097854711 0.95881267 0.14886647 0 0 1704.1232
0.0036665969 8.7932981e-07 1759 99589 0.99397249 1.0066109 9184.9348 0.25434201 2118.3331 -0.64825512 0.25094067 -0.49858524 0 -0.40307582 0 0.0030375166 -0.00057225272 0 0 -0.64825512 0.82225442 27.754107 0.088489583 0.9541136 0.12798865 0 0 1170.4049
0.0036684269 1.8299747e-06 1760 99588 0.99390362 1.0050214 9133.6989 0.25020737 1286.5492 -0.64820517 0.25001651 -0.49753469 0 -0.40321678 0 0.003102048 -0.00057225272 0 0 -0.64820517 0.82205521 31.31956 0.084645104 0.96951375 0.12948117 0 0 1265.8035
0.0036705643 2.13741e-06 1761 99587 0.99390129 0.99832696 8519.557 0.25680755 2540.6832 -0.64828149 0.24676813 -0.49436335 0 -0.40322497 0 0.0031109576 -0.00057225272 0 0 -0.64828149 0.83087989 25.500797 0.091698747 0.94772989 0.14532195 0 0 1543.7869
0.0036725287 1.9643361e-06 1762 99585 0.99389389 0.99621199 12441.207 0.24879091 1781.0361 -0.64826872 0.24571374 -0.4932961 0 -0.40322594 0 0.0031118302 -0.00057225272 0 0 -0.64826872 0.83145207 41.698643 0.072486343 0.95799106 0.10569408 0 0 953.91778
0.0036739271 1.3984484e-06 1763 99584 0.99389095 0.99917596 9310.7133 0.25091181 1236.4559 -0.64825489 0.24716186 -0.4947314 0 -0.40322541 0 0.0031123128 -0.00057225272 0 0 -0.64825489 0.82741355 30.109652 0.085599111 0.96131656 0.13011631 0 0 1298.4189
0.003675123 1.1958929e-06 1764 99584 0.99389055 0.9927978 8459.8667 0.25701179 955.51794 -0.64823201 0.24400684 -0.49155394 0 -0.40322496 0 0.0031123128 -0.00057225272 0 0 -0.64823201 0.83290382 24.732419 0.094806095 0.96497012 0.13555385 0 0 1241.1947
0.0036760542 9.311784e-07 1765 99584 0.99389025 0.99804844 10636.168 0.25534734 1322.9822 -0.64824222 0.2465933 -0.49415097 0 -0.40322461 0 0.0031123128 -0.00057225272 0 0 -0.64824222 0.83944264 29.703498 0.084553436 0.94314695 0.13620396 0 0 1614.2111
0.0036773028 1.2486222e-06 1766 99584 0.99388984 1.0027474 8614.2939 0.2567884 2320.2846 -0.64823215 0.24891203 -0.49646009 0 -0.40322414 0 0.0031123128 -0.00057225272 0 0 -0.64823215 0.83049929 25.567781 0.092852277 0.96091148 0.13104567 0 0 1144.884
0.0036791523 1.8495207e-06 1767 99584 0.99388922 0.99328959 9490.1693 0.24759554 1248.3861 -0.64825482 0.24427098 -0.49184242 0 -0.40322344 0 0.0031123128 -0.00057225272 0 0 -0.64825482 0.83624851 33.851469 0.082419924 0.98144344 0.12668471 0 0 1271.2122
0.0036803676 1.2152953e-06 1768 99584 0.99388882 0.99613603 12866.535 0.25407111 2724.8662 -0.64827829 0.24568933 -0.4932847 0 -0.40322298 0 0.0031123128 -0.00057225272 0 0 -0.64827829 0.84034704 39.103514 0.074372574 0.95184231 0.1392589 0 0 2118.6764
0.0036813113 9.4368514e-07 1769 99584 0.99388851 0.99720091 8975.9192 0.25416306 2127.312 -0.64820403 0.24613967 -0.49366113 0 -0.40322262 0 0.0031123128 -0.00057225272 0 0 -0.64820403 0.82467302 29.844137 0.085666425 0.95782123 0.136795 0 0 1399.4337
0.0036819019 5.9063901e-07 1770 99584 0.99388832 1.0027611 11171.685 0.25578708 329.61977 -0.64817459 0.24886259 -0.49635468 0 -0.40322255 0 0.0031123128 -0.00057225272 0 0 -0.64817459 0.82286501 28.814717 0.086623624 0.95167319 0.13498898 0 0 1642.0174
0.0036826627 7.6074228e-07 1771 99584 0.99388806 0.99279577 8309.9191 0.25867453 2269.5899 -0.64823364 0.24401011 -0.49156155 0 -0.40322227 0 0.0031123128 -0.00057225272 0 0 -0.64823364 0.84115047 22.314296 0.098578949 0.95305966 0.14928844 0 0 1597.4024
0.0036835322 8.6953676e-07 1772 99584 0.99388778 0.99395063 8793.1724 0.26588287 2685.8141 -0.64828368 0.24462415 -0.49222596 0 -0.40322194 0 0.0031123128 -0.00057225272 0 0 -0.64828368 0.8346884 18.992764 0.10603832 0.94580413 0.15850727 0 0 1863.0394
0.0036843919 8.5967182e-07 1773 99584 0.99388749 0.99169778 11476.466 0.25292636 1432.537 -0.64831109 0.24355165 -0.4911812 0 -0.40322161 0 0.0031123128 -0.00057225272 0 0 -0.64831109 0.83951968 38.815563 0.075763828 0.96607125 0.11214331 0 0 1000.3362
0.0036854388 1.046902e-06 1774 99584 0.99388714 1.0010773 8884.5963 0.2443742 2563.4507 -0.64822449 0.2480773 -0.49562064 0 -0.40322121 0 0.0031123128 -0.00057225272 0 0 -0.64822449 0.82826609 35.277206 0.07990936 0.97137975 0.11850064 0 0 1013.0568
0.0036858522 4.1340767e-07 1775 99584 0.99388701 0.99416993 9488.3387 0.25360058 1765.3894 -0.64824429 0.2446934 -0.4922567 0 -0.40322106 0 0.0031123128 -0.00057225272 0 0 -0.64824429 0.83836099 23.807315 0.09690562 0.96771724 0.14016637 0 0 1602.031
0.0036866325 7.803329e-07 1776 99584 0.99388675 0.99261324 10234.901 0.25070701 2685.771 -0.64824526 0.24393398 -0.49149855 0 -0.40322076 0 0.0031123128 -0.00057225272 0 0 -0.64824526 0.83889373 35.226418 0.079368055 0.96410489 0.11611386 0 0 1016.802
0.0036877743 1.1417478e-06 1777 99584 0.99388637 0.99853638 11143.279 0.24948635 371.95681 -0.64826318 0.24685924 -0.49444216 0 -0.40322033 0 0.0031123128 -0.00057225272 0 0 -0.64826318 0.83480032 38.647587 0.076260653 0.97029997 0.12288515 0 0 1331.5911
0.0036885765 8.0219148e-07 1778 99584 0.9938861 0.99751027 8955.7098 0.24758451 1829.3174 -0.6482611 0.24635138 -0.49393252 0 -0.40322002 0 0.0031123128 -0.00057225272 0 0 -0.6482611 0.83236855 32.188272 0.08280082 0.96145237 0.13452473 0 0 1436.6005
0.0036893314 7.5489745e-07 1779 99584 0.99388585 0.99228276 17106.835 0.24056122 2732.4007 -0.64824559 0.24377412 -0.49134004 0 -0.40321973 0 0.0031123128 -0.00057225272 0 0 -0.64824559 0.83690157 79.738494 0.053463347 0.97708976 0.087989677 0 0 837.12051
0.0036896674 3.3601846e-07 1780 99584 0.99388574 0.99745327 9999.4086 0.25292807 2729.3038 -0.64830288 0.24636528 -0.49398862 0 -0.40321961 0 0.0031123128 -0.00057225272 0 0 -0.64830288 0.83207291 29.696944 0.086197795 0.96138278 0.137279 0 0 1598.8053
